ID,착과량(int),수고(m),수관폭1(min),수관폭2(max),수관폭평균,2022-09-01 새순,2022-09-02 새순,2022-09-03 새순,2022-09-04 새순,2022-09-05 새순,2022-09-06 새순,2022-09-07 새순,2022-09-08 새순,2022-09-09 새순,2022-09-10 새순,2022-09-11 새순,2022-09-12 새순,2022-09-13 새순,2022-09-14 새순,2022-09-15 새순,2022-09-16 새순,2022-09-17 새순,2022-09-18 새순,2022-09-19 새순,2022-09-20 새순,2022-09-21 새순,2022-09-22 새순,2022-09-23 새순,2022-09-24 새순,2022-09-25 새순,2022-09-26 새순,2022-09-27 새순,2022-09-28 새순,2022-09-29 새순,2022-09-30 새순,2022-10-01 새순,2022-10-02 새순,2022-10-03 새순,2022-10-04 새순,2022-10-05 새순,2022-10-06 새순,2022-10-07 새순,2022-10-08 새순,2022-10-09 새순,2022-10-10 새순,2022-10-11 새순,2022-10-12 새순,2022-10-13 새순,2022-10-14 새순,2022-10-15 새순,2022-10-16 새순,2022-10-17 새순,2022-10-18 새순,2022-10-19 새순,2022-10-20 새순,2022-10-21 새순,2022-10-22 새순,2022-10-23 새순,2022-10-24 새순,2022-10-25 새순,2022-10-26 새순,2022-10-27 새순,2022-10-28 새순,2022-10-29 새순,2022-10-30 새순,2022-10-31 새순,2022-11-01 새순,2022-11-02 새순,2022-11-03 새순,2022-11-04 새순,2022-11-05 새순,2022-11-06 새순,2022-11-07 새순,2022-11-08 새순,2022-11-09 새순,2022-11-10 새순,2022-11-11 새순,2022-11-12 새순,2022-11-13 새순,2022-11-14 새순,2022-11-15 새순,2022-11-16 새순,2022-11-17 새순,2022-11-18 새순,2022-11-19 새순,2022-11-20 새순,2022-11-21 새순,2022-11-22 새순,2022-11-23 새순,2022-11-24 새순,2022-11-25 새순,2022-11-26 새순,2022-11-27 새순,2022-11-28 새순,2022-09-01 엽록소,2022-09-02 엽록소,2022-09-03 엽록소,2022-09-04 엽록소,2022-09-05 엽록소,2022-09-06 엽록소,2022-09-07 엽록소,2022-09-08 엽록소,2022-09-09 엽록소,2022-09-10 엽록소,2022-09-11 엽록소,2022-09-12 엽록소,2022-09-13 엽록소,2022-09-14 엽록소,2022-09-15 엽록소,2022-09-16 엽록소,2022-09-17 엽록소,2022-09-18 엽록소,2022-09-19 엽록소,2022-09-20 엽록소,2022-09-21 엽록소,2022-09-22 엽록소,2022-09-23 엽록소,2022-09-24 엽록소,2022-09-25 엽록소,2022-09-26 엽록소,2022-09-27 엽록소,2022-09-28 엽록소,2022-09-29 엽록소,2022-09-30 엽록소,2022-10-01 엽록소,2022-10-02 엽록소,2022-10-03 엽록소,2022-10-04 엽록소,2022-10-05 엽록소,2022-10-06 엽록소,2022-10-07 엽록소,2022-10-08 엽록소,2022-10-09 엽록소,2022-10-10 엽록소,2022-10-11 엽록소,2022-10-12 엽록소,2022-10-13 엽록소,2022-10-14 엽록소,2022-10-15 엽록소,2022-10-16 엽록소,2022-10-17 엽록소,2022-10-18 엽록소,2022-10-19 엽록소,2022-10-20 엽록소,2022-10-21 엽록소,2022-10-22 엽록소,2022-10-23 엽록소,2022-10-24 엽록소,2022-10-25 엽록소,2022-10-26 엽록소,2022-10-27 엽록소,2022-10-28 엽록소,2022-10-29 엽록소,2022-10-30 엽록소,2022-10-31 엽록소,2022-11-01 엽록소,2022-11-02 엽록소,2022-11-03 엽록소,2022-11-04 엽록소,2022-11-05 엽록소,2022-11-06 엽록소,2022-11-07 엽록소,2022-11-08 엽록소,2022-11-09 엽록소,2022-11-10 엽록소,2022-11-11 엽록소,2022-11-12 엽록소,2022-11-13 엽록소,2022-11-14 엽록소,2022-11-15 엽록소,2022-11-16 엽록소,2022-11-17 엽록소,2022-11-18 엽록소,2022-11-19 엽록소,2022-11-20 엽록소,2022-11-21 엽록소,2022-11-22 엽록소,2022-11-23 엽록소,2022-11-24 엽록소,2022-11-25 엽록소,2022-11-26 엽록소,2022-11-27 엽록소,2022-11-28 엽록소
TRAIN_1514,342,271.0,292.0,332.0,312.0,4.0,3.9,3.9,3.8,3.8,3.8,3.7,3.7,3.7,3.6,3.6,3.5,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.0,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.6,78.60194143519546,78.60184432096761,78.53995630601615,78.34719262264262,78.15450181420337,77.99060553882573,77.85699080072807,77.69455381562847,77.60497803933552,77.45718804120054,77.27280284331785,77.16057649003014,77.03433161892643,76.97560847716663,76.92556322569108,76.87700322498283,76.68747901630229,76.51317714021394,76.43440625984516,76.2937578415197,76.15578524273758,75.9945227178226,75.82014642608817,75.70602252882222,75.70231621077653,75.70008430186618,75.55275668768306,75.47891707516206,75.30479821263538,75.29254224507011,75.25334379733202,75.17097485003775,75.02079250516178,74.96703263903069,74.82482924483911,74.69391279527613,74.67246513753233,74.490206445235,74.3396543227148,74.30734566521413,74.21619852190686,74.19927353095824,74.12097543872869,73.95056870672302,73.83924735532003,73.81335118432526,73.80211362847699,73.62987784869726,73.54142120075522,73.3797223362457,73.30382180781173,73.26223875294244,73.2540504585212,73.16045655491833,73.0292139909493,72.97136596856896,72.96089832409034,72.7674053263016,72.69429558772832,72.64065844925848,72.47764102246978,72.28813706214898,72.21294423937756,72.04872291894173,71.97308151983194,71.92924477015411,71.84827746332329,71.66382736656834,71.48853093201173,71.37046052406617,71.19799472984913,71.1132242637448,70.94910297739536,70.8594399056266,70.74003242488003,70.59073496589811,70.4659648271365,70.30959307922573,70.117714737313,69.91972235663576,69.7265320713156,69.71504608492785,69.57421833065345,69.4102572777737,69.31885530874077,69.29271242089162,69.22890793263473,69.18980760691034,69.15393569429068
TRAIN_1515,221,105.0,126.0,136.0,131.0,4.3,4.2,4.2,4.1,4.1,4.0,4.0,3.9,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.5,3.4,3.4,3.4,3.3,3.3,3.2,3.2,3.1,3.1,3.1,3.0,3.0,2.9,2.9,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.0,2.0,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.5,0.0,0.0,0.0,70.28007594075648,70.23484386235232,70.15114756405187,69.98528402184516,69.98209218189201,69.84605717012695,69.76196150317551,69.62830132112978,69.47390518483023,69.37273689004012,69.23739210043341,69.18482528175714,68.98853990247015,68.93876568665718,68.76628211909109,68.60367399465815,68.54369270016701,68.4276326884096,68.26308240844587,68.25592612996469,68.12074764145405,68.08994552470506,67.95755352366848,67.91815501274677,67.75611567553307,67.60577950651295,67.44638211144736,67.32972135358,67.14184393435097,67.0309170801329,66.88542074130031,66.77780104623778,66.62748245472343,66.4993738652943,66.43427414531835,66.35669940026857,66.2028282312343,66.01405627652132,65.95299315776165,65.75402582442112,65.73806705522861,65.70824415012133,65.56401654868587,65.45435711851202,65.29561527144386,65.24569304449373,65.09145731910368,65.07151469130201,64.92511939437401,64.78593918574897,64.61064509328413,64.59580001699861,64.44777944925589,64.26552651937273,64.22012517770305,64.10236656292159,63.96722492946134,63.78568802719545,63.59022229278876,63.53842385413263,63.48057334901248,63.42974937124177,63.340953062332325,63.14794128792631,63.09109688730143,62.910074183717306,62.81102584107976,62.66964745434829,62.53787793908866,62.37514475094242,62.28949496366404,62.15171942388802,62.02874091066236,61.97010292411248,61.81170252575221,61.808825464104665,61.659816944208494,61.611813604128194,61.59727365646821,61.50025940007832,61.380382969623525,61.23052573351619,61.205514535600166,61.10078258964023,61.00754632834842,60.84767850930722,60.69969464958136,60.56588157657036,60.55196078059228
TRAIN_1516,429,289.0,304.0,364.0,334.0,3.5,3.5,3.4,3.4,3.4,3.3,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.5,2.5,2.5,2.5,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.0,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,0.6,76.78252415557935,76.66604394108386,76.55144021153242,76.46568836621564,76.39095325099093,76.28695420363051,76.17067815987431,75.9877057940392,75.7878766676412,75.61252027839829,75.44584040160325,75.38979693414251,75.33788593716379,75.25173195244408,75.11982051593392,75.02294495391426,74.89243681514827,74.88828257177595,74.74678484703253,74.58484198892323,74.48874549196285,74.38288591585682,74.30991585304217,74.13530954709003,74.11285435749738,74.11003988074442,74.04455481294279,73.85826867018099,73.68337409559786,73.66704137656004,73.51494279583311,73.50312625594307,73.4968818905382,73.35200975136196,73.19054462653287,73.08953093692041,73.03915396979552,72.92860071563177,72.85555806654968,72.83012539720019,72.77813409151103,72.64557264936148,72.52444451633171,72.44365587324891,72.28372775693757,72.11877738812463,72.0557618174489,71.94663446524648,71.79666061658175,71.68253208170547,71.5403275205995,71.36345820299883,71.32344912753486,71.27615947867429,71.2292818533508,71.18236125376332,71.04357748671555,70.84963164080607,70.74520097078701,70.67356314663036,70.57986369894299,70.42978426122372,70.34299742518711,70.16978757083886,70.03346634274314,69.85535945161422,69.66845519651503,69.4981914510347,69.31494041969376,69.30818714073389,69.11218395096289,68.93757095589945,68.75851166132387,68.60325232700981,68.55171109709983,68.44450129508154,68.26233521118773,68.19181939389121,68.09235385169252,67.97002566519069,67.86016713524685,67.82977841892901,67.68644409563663,67.56750327514234,67.52194286903298,67.40691120551313,67.22765515694086,67.21274002995115,67.17161848708163
TRAIN_1517,385,267.0,406.0,425.0,415.5,3.9,3.9,3.8,3.8,3.7,3.7,3.7,3.6,3.6,3.5,3.5,3.5,3.4,3.4,3.4,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.1,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,79.01607716506956,78.9023861848017,78.79753695990217,78.62463696640414,78.59173695984727,78.41534743868132,78.29900563091535,78.19675819759333,78.11801247703976,77.99773255788709,77.98015096781201,77.82102775823695,77.6439047349019,77.49693419231836,77.44088843430637,77.4349923754041,77.2420427218411,77.05177966564037,76.9224849752603,76.88003061880109,76.86148235043729,76.84983168819471,76.7339426475984,76.62690796325523,76.58723273422214,76.4244292205474,76.34115081538582,76.2868810450292,76.18758534041612,76.0271180030658,75.9164658212492,75.83224278555345,75.63994235371061,75.54726510731531,75.4908617697845,75.47322882604037,75.27745203877713,75.23880836997455,75.23052767066756,75.10302800973666,74.93659283392422,74.92243824822373,74.73977856600419,74.56859472457597,74.50558755765977,74.38523391998555,74.30052751761848,74.16225733966009,74.11605733333742,74.10991017096597,73.98517023848932,73.79029587318388,73.68412021964107,73.50163978656747,73.30347799115256,73.25359835118753,73.20016830304655,73.17723632095459,73.02271741822278,72.99785340931581,72.9341516904568,72.84145241532698,72.68964822495916,72.56065260619769,72.54409087152868,72.35515678013071,72.19317642186532,72.00612949208364,71.82054845505907,71.70377589174524,71.57476322477254,71.40857637213517,71.30173486937156,71.28941842760817,71.23980901383047,71.19620956346455,71.1345018517238,71.05071651653432,70.98970067768336,70.91299236473563,70.90474848041306,70.70838023299008,70.70028588768459,70.54895514762462,70.53297657203335,70.38352517480082,70.34805228448604,70.18462079695897,70.13884286974655
TRAIN_1518,265,253.0,277.0,325.0,301.0,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4.1,4.1,4.0,4.0,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.6,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.1,3.1,3.1,3.0,3.0,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.1,1.1,1.0,1.0,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.0,0.0,0.0,0.0,76.4079435988063,76.29703048208991,76.18211506913933,76.17346282289685,76.01518629657814,75.96082135465008,75.77151748147034,75.70432429857723,75.57098147610898,75.41761357025672,75.39512418093113,75.32311162902654,75.1822718373484,75.03358626783891,75.02535657752645,74.9716663565368,74.90221260191193,74.8232229952969,74.81324609237784,74.70333873700373,74.66613027320378,74.57256818596989,74.41840303043135,74.38632803545948,74.34818283322387,74.33092769805512,74.28640854342574,74.19642821073104,74.16034125578422,74.121554935673,74.05659081999349,73.88217920708153,73.8280255800155,73.7908972183199,73.69789482564939,73.63535773222084,73.51781194610122,73.35652307382702,73.27957532559833,73.16807914022536,73.06684969849913,72.89448974266209,72.73237848090534,72.70268015211981,72.5256145975314,72.44191011229887,72.43516137591148,72.41416612116875,72.40587368473457,72.25562436261443,72.23854987737002,72.14785076791759,71.97369445048363,71.91000928142073,71.83645613786238,71.68045998265615,71.50727282863099,71.40137016944126,71.34641910655019,71.2117484788024,71.08847013564255,70.90302551155987,70.82285921523902,70.6389391026907,70.62995332082322,70.49784366802116,70.44939721852315,70.37001431567582,70.19658621657018,70.11812860901595,69.93632332841594,69.87602247123621,69.77757942780472,69.64271766600486,69.53118987834404,69.45651375794016,69.35798857327877,69.3381860554616,69.23906031381898,69.06615171610922,68.96955125065875,68.93354813443878,68.93306153006316,68.81128123996903,68.64033247397195,68.45187809546846,68.28482654665243,68.08557454097911,67.96916149218215
TRAIN_1519,558,243.0,224.0,424.0,324.0,3.4,3.3,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.0,1.0,1.0,1.0,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,0.6,77.82581196831862,77.77466765779023,77.76848495323723,77.7164104135489,77.5248124305211,77.33752129383664,77.18743365182432,77.11153648244326,77.10733128018748,77.02836452271099,76.93449198423379,76.83417195526859,76.80418145728831,76.7184273734341,76.68765754538043,76.56353233922542,76.5217917778339,76.4853695868141,76.47345998121017,76.44698720134896,76.4111392993825,76.30634632006532,76.11099650864404,75.99979265768314,75.98043295167238,75.84248495884859,75.76214819653215,75.72749250904725,75.70547140097945,75.51878240452136,75.43557797214183,75.23958591944991,75.11028205060227,75.06765974536938,74.89597136310981,74.77229765992048,74.75343696247951,74.7343264665959,74.64094707367869,74.58743531714917,74.42983312827802,74.26011920534103,74.06726419675444,73.91254037226352,73.72968068294409,73.59255261890513,73.50213735697669,73.4896380211468,73.43367762735747,73.33577868683562,73.32502219253104,73.27250202174183,73.25516227177573,73.16837201763137,72.9942354227152,72.85258978460611,72.8022597646763,72.77279198796695,72.66445251210588,72.47735065645921,72.29506719718295,72.20431863911284,72.18922894042832,71.99599094019135,71.89449607096077,71.7474005939388,71.60929589361795,71.49949412475192,71.36169928984894,71.35148562117926,71.26471071240303,71.26213297655877,71.11548572607646,71.06910210974168,70.9429899882767,70.83297281378043,70.81559928188993,70.78489315945326,70.5924233239982,70.45752689023703,70.26210082085784,70.1590819477633,69.99073419464223,69.96241673771092,69.92218022948796,69.82519337982198,69.77595371743985,69.71544759363215,69.5461872180397
TRAIN_1520,394,200.0,259.0,310.0,284.5,4.1,4.0,4.0,4.0,3.9,3.9,3.9,3.8,3.8,3.7,3.7,3.7,3.6,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.3,3.2,3.2,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.1,2.1,2.1,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.0,1.0,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.0,0.0,76.97401148250547,76.8119794738099,76.77558907682364,76.71705829244593,76.61203452083032,76.56756417589037,76.48368274676781,76.4570002442848,76.36014198484197,76.22921397697955,76.13376345968378,76.06511912316694,75.91042969524229,75.71270892381631,75.67686366026193,75.60179930247749,75.44776653730827,75.3885949095789,75.3788003206119,75.34850875230474,75.20113928611086,75.17665207615325,75.06057648842732,75.02144470989816,74.96479852756006,74.87939685742157,74.81751202096021,74.80054310778446,74.79905662110572,74.77767969503358,74.73883518211704,74.70633453413714,74.60921515604036,74.4196782716313,74.33795254902151,74.29355754263018,74.18251425334113,74.14946205408161,73.96150163808353,73.89655547145588,73.82142565805488,73.64128511823202,73.57597046323438,73.50694798346852,73.44259586895195,73.32164535377898,73.2003754532601,73.01145040884028,72.82608897187889,72.78658860604835,72.69403022533082,72.54514012802838,72.40385227921784,72.36962390759922,72.23721357144412,72.12524684955542,71.92655581270752,71.90569694178066,71.85403902360355,71.68161358772761,71.65468308147253,71.62779955779797,71.47363194333042,71.31860612486368,71.24726471398196,71.24577530774563,71.18755237202863,71.0413155370374,70.904757240313,70.71339919510652,70.62191372848308,70.60479286588858,70.54396817224863,70.46156978300932,70.32724848951796,70.16051336868688,70.08475649065707,70.06760926008013,69.97791957921174,69.81687959733753,69.73274776966248,69.56481588833654,69.50675953049698,69.36347620866746,69.17998475650933,68.98054119239367,68.90627295128564,68.78569792846437,68.76124269442134
TRAIN_1521,464,222.0,234.0,293.0,263.5,3.5,3.5,3.5,3.4,3.4,3.4,3.3,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,0.5,68.68186486284459,68.59876794283925,68.58654882248243,68.4221931449622,68.32881666875666,68.29827508971047,68.13795758739059,67.99732595692596,67.9891291347528,67.89101016688853,67.78398888928267,67.75536417776559,67.69545815316465,67.50443831829753,67.31416797220393,67.11750702484852,67.09647480231197,66.97081693241567,66.96255838384401,66.91788000620073,66.87921157171489,66.8541258912535,66.77317769137127,66.58012141510372,66.4538452940676,66.37048435037529,66.20104063662308,66.08879799345515,66.03467250099543,66.03168136181027,65.85677331918288,65.75252180391769,65.59743467443998,65.43869863223883,65.34645279654875,65.21089688036064,65.14373477139651,65.05831806827003,65.03987477477578,64.96027888327153,64.93440383796089,64.89120713676894,64.82887511647213,64.73882413379651,64.61714620152485,64.55777756680243,64.48964572583454,64.37964257243378,64.3734150855073,64.22129407991869,64.07402885478308,63.92868602558723,63.82059423985583,63.803837748741465,63.61665966831829,63.58441894505572,63.58334940184761,63.38909473778376,63.34516058192215,63.30221384370675,63.28319297628439,63.27215091001053,63.13816344261127,63.06470562846136,62.99092968023628,62.91071078685701,62.88475485508362,62.7376667479822,62.60749057010423,62.5380519774447,62.42344642727905,62.26416597572528,62.10678049309672,62.09788090688689,61.92815091256447,61.87806258462395,61.751667394562446,61.7380789443129,61.70666087754341,61.53536297170744,61.413020457198,61.32116022355953,61.26220515530864,61.25652561368121,61.06001315183501,60.93416321498629,60.865442938778585,60.8071772087726,60.68022872268091
TRAIN_1522,595,227.0,223.0,262.0,242.5,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,78.84040988156127,78.81951165479519,78.62291593912738,78.61018272562127,78.43309766304549,78.24015155658451,78.1085441009109,77.9589695125101,77.84636241622441,77.84322263735244,77.77997021684241,77.66301137779837,77.53552779383116,77.42023458259678,77.36501085990196,77.3028841148426,77.2841640412324,77.10997242681289,76.96512795605776,76.81100317843449,76.75027615135923,76.61934731018724,76.54222716601495,76.41410789774804,76.239065288874,76.19180163283698,76.12439135177098,75.97645977012851,75.86108153366709,75.85237636185782,75.80175026255733,75.66671960851563,75.64715743821384,75.44729377187994,75.28725558810982,75.28701604736342,75.28525895593063,75.2815303632088,75.22611887599471,75.1524490394025,74.97770200248645,74.88888846602578,74.863976217382,74.72778678993147,74.54252194418498,74.3536475621984,74.23063848615324,74.11534198124508,73.9702229610829,73.89605257259667,73.76627104089145,73.73822718649812,73.7207516934547,73.55539081171726,73.53530985712256,73.49938357762096,73.31318020170592,73.18578143919385,73.03188024259323,72.95321721290566,72.87336407383934,72.68344034142508,72.65319495633534,72.63074091978135,72.52853082579463,72.42007967969566,72.24318477712329,72.12936455738517,72.08427687953257,71.88739470773476,71.69597416415021,71.52683905516076,71.48444256619528,71.30316661044077,71.25384875138002,71.06914958730952,71.05708497528892,70.88222290699076,70.76848630715749,70.68351068904039,70.58175983532985,70.49991553956437,70.49602767648014,70.4158542722777,70.34931755363606,70.15334076692096,69.95905630533615,69.88804344237994,69.83456302651555
TRAIN_1523,185,294.0,474.0,547.0,510.5,4.8,4.7,4.7,4.6,4.6,4.5,4.5,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4.1,4.0,4.0,4.0,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.1,3.1,3.0,3.0,2.9,2.9,2.8,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1,2.0,2.0,1.9,1.9,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.3,1.3,1.2,1.2,1.2,1.1,1.0,1.0,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.0,0.0,81.51818924064366,81.46659906985239,81.3436563219918,81.30714239953336,81.10916323853826,80.93277404755706,80.86411842490512,80.6997693677563,80.5598016809129,80.45827395471649,80.29131179989044,80.19418768353339,80.10570471722502,80.08576960969548,80.06070723985376,80.05784047377064,80.01282169380954,79.8420981564224,79.66233556689504,79.53028223127241,79.48166525404802,79.40453147319907,79.31525044596071,79.30581788626908,79.20321751282684,79.11371869902811,79.08178549014589,79.07094481378603,79.00756820726399,78.9806825761494,78.95339825219261,78.75399357055691,78.73104771433611,78.57425075808536,78.37928932787132,78.3566469541889,78.27357667175006,78.19866943818992,78.0000726850879,77.80966537068753,77.68003910283197,77.67136491469698,77.47527579646692,77.45339645856512,77.39287040431695,77.26476539478065,77.17695511284421,77.04640654732528,76.8544055828735,76.78155083211229,76.59259731905038,76.40996009613575,76.32757508803192,76.24454423698951,76.21015142719153,76.10320989483054,76.04162966133714,76.00032684109313,75.81644087304059,75.72307662716196,75.65516190517646,75.50124722651259,75.33358787991915,75.28469734275983,75.1868056823648,75.11852890963004,74.92139350788429,74.82601455701906,74.75820368115349,74.69327071225557,74.66037015264322,74.54867350390283,74.47896403637185,74.28245250658095,74.15545037720146,73.97130185863895,73.77913712798984,73.61924500821627,73.48974559920437,73.40904271520755,73.31770279418342,73.22215191441126,73.06323738165342,73.04346003748914,72.88513687957679,72.6964489911687,72.63843090346597,72.52692434848088,72.50801611037296
